"","player_id","actual_name","twitter_handle","birthplace","position","height","height_inches","feet","inches","weight","shooting_hand","college","high_school","draft_team","draft_position","overall_pick","draft_round","round_pick","nba_debut","experience","nba_years","birthdate","birthyear","age","exact_age","birthcity","birthstate","birthcountry","high_school_location","high_school_city","high_school_state","numbers","contract_terms","teams_colors","player_url","scrape_date","high_school_longitude","high_school_latitude","birth_longitude","birth_latitude"
"34","bledser01","Eric Bledsoe","@EBled2","Birmingham, Alabama","Point Guard","6'1",73,6,1,190,"Right","University of Kentucky","AH Parker","Oklahoma City Thunder","1st round 18th pick 18th overall",18,1,18,"10/27/10","3 years",3,"12/9/89",1989,23,"23y 0m 363d 6H 0M 0S","Birmingham","Alabama","USA","Birmingham, Alabama","Birmingham","Alabama","12;2","Signed July 10, 2010.  Team Option for 2012-13 picked up on June 14, 2011.  Team Option for 2013-14 picked up on September 20, 2012.","poptip uni_square-color:#ffffff;background-color:#ff0000;border-color:#0000ff;-Los Angeles Clippers, 2011-2013-poptip uni_square-color:#ffffff;background-color:#800080;border-color:#ff8c00;-Phoenix Suns, 2014","http://www.basketball-reference.com/players/b/bledser01.html","12/7/13 15:54",-86.80249,33.5206608,-86.80249,33.5206608
"35","carrode01","DeMarre LaEdrick Carroll","@DeMarreCarroll1","Birmingham, Alabama","Small Forward-Power Forward","6'8",80,6,8,212,"Right","University of Missouri","John Carroll","Memphis Grizzlies","1st round 27th pick 27th overall",27,1,27,"10/28/09","4 years",4,"7/27/86",1986,27,"27y 0m 133d 6H 0M 0S","Birmingham","Alabama","USA","Birmingham, Alabama","Birmingham","Alabama","1;0;0;3;5","Signed August 2, 2013 for an assumed $5,000,000 for 2 years.","poptip uni_square-color:#ffffff;background-color:#191970;border-color:#6ca6cd;-Memphis Grizzlies, 2010-2011-poptip uni_square-color:#ff0000;background-color:#ffffff;border-color:#ff0000;-Houston Rockets, 2011-poptip uni_square-color:#ffffff;background-color:#6ca6cd;border-color:#000080;-Denver Nuggets, 2012-poptip uni_square-color:#ffffff;background-color:#000080;border-color:#006400;-Utah Jazz, 2012-2013-poptip uni_square-color:#ffffff;background-color:#000080;border-color:#ff0000;-Atlanta Hawks, 2014","http://www.basketball-reference.com/players/c/carrode01.html","12/7/13 15:54",-86.80249,33.5206608,-86.80249,33.5206608
"36","battish01","Shane Courtney Battier","@ShaneBattier","Birmingham, Michigan","Small Forward-Shooting Guard","6'8",80,6,8,220,"Right","Duke University","Detroit Country Day School","Memphis Grizzlies","1st round 6th pick 6th overall",6,1,6,"11/1/01","12 years",12,"9/9/78",1978,35,"35y 0m 89d 6H 0M 0S","Birmingham","Michigan","USA","Beverly Hills, Michigan","Beverly Hills","Michigan","31;31;31;31","Signed December 9, 2011 for an assumed $9,405,000 for 3 years.","poptip uni_square-color:#ffffff;background-color:#000000;border-color:#40e0d0;-Memphis Grizzlies, 2002-2004-poptip uni_square-color:#ffffff;background-color:#191970;border-color:#6ca6cd;-Memphis Grizzlies, 2005-2011-poptip uni_square-color:#ff0000;background-color:#ffffff;border-color:#ff0000;-Houston Rockets, 2007-2011-poptip uni_square-color:#ffffff;background-color:#000000;border-color:#8b0000;-Miami Heat, 2012-2014","http://www.basketball-reference.com/players/b/battish01.html","12/7/13 15:54",-83.2625577,42.516131,-83.2113192,42.5467012
"37","belinma01","Marco Stefano Belinelli","@marcobelinelli","Bologna, Italy","Shooting Guard-Point Guard-Small Forward","6'5",77,6,5,192,"Right","","","Golden State Warriors","1st round 18th pick 18th overall",18,1,18,"10/30/07","6 years",6,"3/25/86",1986,27,"27y 0m 257d 6H 0M 0S","Bologna","","Italy","","","","18;0;8;8;3","Signed July 11, 2013 for an assumed $5,623,750 for 2 years.","poptip uni_square-color:#ffffff;background-color:#191970;border-color:#ff4500;-Golden State Warriors, 2008-2009-poptip uni_square-color:#ffffff;background-color:#ff0000;border-color:#000000;-Toronto Raptors, 2010-poptip uni_square-color:#ffffff;background-color:#009acd;border-color:#551a8b;-New Orleans Hornets, 2011-2012-poptip uni_square-color:#ffffff;background-color:#ff0000;border-color:#000000;-Chicago Bulls, 2013-poptip uni_square-color:#ffffff;background-color:#000000;border-color:#c0c0c0;-San Antonio Spurs, 2014","http://www.basketball-reference.com/players/b/belinma01.html","12/7/13 15:54",NA,NA,11.3426163,44.494887
"38","schrode01","Dennis Schroeder","","Braunschweig, Germany","Point Guard","6'1",73,6,1,168,"Right","","","Atlanta Hawks","1st round 17th pick 17th overall",17,1,17,NA,"Rookie",0,"9/15/93",1993,20,"20y 0m 83d 0H 0M 0S","Braunschweig","","Germany","","","","17","Signed July 7, 2013.","poptip uni_square-color:#ffffff;background-color:#000080;border-color:#ff0000;-Atlanta Hawks, 2014","http://www.basketball-reference.com/players/s/schrode01.html","12/7/13 15:54",NA,NA,10.5267696,52.2688736
"39","ibakase01","Sergeballu Ibaka","@sergeibaka9","Brazzaville, Congo","Power Forward","6'10",82,6,10,220,"Right","","","Seattle SuperSonics","1st round 24th pick 24th overall",24,1,24,"10/30/09","4 years",4,"9/18/89",1989,24,"24y 0m 80d 0H 0M 0S","Brazzaville","","Congo","","","","9","Signed extension on August 18, 2012 for an assumed $49,000,000 plus incentives for 4 years, starting in 2013-14.  2013-14, 2014-15, 2015-16 and 2016-17 each have up to $525,000 in unlikely incentives not included here.  2013-14, 2014-15, 2015-16 and 2016-17 each include $100,000 in likely incentives.","poptip uni_square-color:#ffffff;background-color:#009acd;border-color:#00008b;-Oklahoma City Thunder, 2010-2014","http://www.basketball-reference.com/players/i/ibakase01.html","12/7/13 15:54",NA,NA,15.2833333,-4.2666667
"40","willima02","Marvin Gaye Williams Jr.","","Bremerton, Washington","Small Forward-Power Forward","6'9",81,6,9,230,"Right","University of North Carolina","Bremerton","Atlanta Hawks","1st round 2nd pick 2nd overall",2,1,2,"11/2/05","8 years",8,"6/19/86",1986,27,"27y 0m 171d 6H 0M 0S","Bremerton","Washington","USA","Bremerton, Washington","Bremerton","Washington","24;24;2","Signed August 7, 2009 for an assumed $37,500,000 plus incentives for 5 years.  ETO for 2013-14 was not exercised.  2013-14 has up to $1,100,000 in unlikely incentives not included here.","poptip uni_square-color:#ffffff;background-color:#ff0000;border-color:#000000;-Atlanta Hawks, 2006-2007-poptip uni_square-color:#ffffff;background-color:#000080;border-color:#ff0000;-Atlanta Hawks, 2008-2012-poptip uni_square-color:#ffffff;background-color:#000080;border-color:#006400;-Utah Jazz, 2013-2014","http://www.basketball-reference.com/players/w/willima02.html","12/7/13 15:54",-122.6329356,47.5673202,-122.6329356,47.5673202
"41","walkeke02","Kemba Hudley Walker","@KembaWalker","Bronx, New York","Point Guard","6'1",73,6,1,172,"Right","University of Connecticut","Rice","Charlotte Bobcats","1st round 9th pick 9th overall",9,1,9,"12/26/11","2 years",2,"5/8/90",1990,23,"23y 0m 213d 6H 0M 0S","Bronx","New York","USA","New York, New York","New York","New York","1;15","Signed December 10, 2011.  Team Option for 2013-14 picked up on October 26, 2012.  Team Option for 2014-15 picked up on October 31, 2013.","poptip uni_square-color:#ffffff;background-color:#191970;border-color:#ff4500;-Charlotte Bobcats, 2012-poptip uni_square-color:#ffffff;background-color:#000080;border-color:#add8e6;-Charlotte Bobcats, 2013-2014","http://www.basketball-reference.com/players/w/walkeke02.html","12/7/13 15:54",-74.0059731,40.7143528,-73.866667,40.85
"42","adrieje01","Jeff Adrien","@Adrien4","Brookline, Massachusetts","Power Forward","6'7",79,6,7,243,"Right","University of Connecticut","Brewster Academy","","",NA,NA,NA,"10/27/10","3 years",3,"2/10/86",1986,27,"27y 0m 300d 6H 0M 0S","Brookline","Massachusetts","USA","Wolfeboro, New Hampshire","Wolfeboro","New Hampshire","4;8;4","Signed December 9, 2012 for an assumed minimum salary for 2 years.  2013-14 is not guaranteed.","poptip uni_square-color:#ffffff;background-color:#0000ff;border-color:#ffd700;-Golden State Warriors, 2011-poptip uni_square-color:#ff0000;background-color:#ffffff;border-color:#ff0000;-Houston Rockets, 2012-poptip uni_square-color:#ffffff;background-color:#000080;border-color:#add8e6;-Charlotte Bobcats, 2013-2014","http://www.basketball-reference.com/players/a/adrieje01.html","12/7/13 15:54",-71.2094799,43.5852069,-71.1211635,42.3317642
"43","stephla01","Lance Stephenson Jr.","@StephensonLance","Brooklyn, New York","Shooting Guard","6'5",77,6,5,210,"Right","University of Cincinnati","Abraham Lincoln","Indiana Pacers","2nd round 10th pick 40th overall",40,2,10,"2/27/11","3 years",3,"9/5/90",1990,23,"23y 0m 93d 6H 0M 0S","Brooklyn","New York","USA","Brooklyn, New York","Brooklyn","New York","6;1","Signed July 22, 2010 for an assumed $3,360,000 for 4 years.  2013-14 is now fully guaranteed.  2013-14 includes $75,000 in likely incentives.","poptip uni_square-color:#ffffff;background-color:#000080;border-color:#ffd700;-Indiana Pacers, 2011-2012-poptip uni_square-color:#ffffff;background-color:#000080;border-color:#ffd700;-Indiana Pacers, 2013-2014","http://www.basketball-reference.com/players/s/stephla01.html","12/7/13 15:54",-73.95,40.65,-73.95,40.65
"44","tinslja01","Jamaal Tinsley","","Brooklyn, New York","Point Guard","6'3",75,6,3,195,"Right","Iowa State University","Samuel J Tilden","Memphis Grizzlies","1st round 27th pick 27th overall",27,1,27,"10/30/01","10 years",10,"2/28/78",1978,35,"35y 0m 282d 6H 0M 0S","Brooklyn","New York","USA","Brooklyn, New York","Brooklyn","New York","11;10;6","Signed October 26, 2013 for an assumed minimum salary for 1 year.  2013-14 was not fully guaranteed.  Waived November 12, 2013.","poptip uni_square-color:#ffffff;background-color:#000080;border-color:#ffd700;-Indiana Pacers, 2002-2008-poptip uni_square-color:#ffffff;background-color:#191970;border-color:#6ca6cd;-Memphis Grizzlies, 2010-poptip uni_square-color:#ffffff;background-color:#000080;border-color:#006400;-Utah Jazz, 2012-2014","http://www.basketball-reference.com/players/t/tinslja01.html","12/7/13 15:54",-73.95,40.65,-73.95,40.65
"45","thomala01","Lance Thomas","@slangmagic","Brooklyn, New York","Small Forward-Power Forward","6'8",80,6,8,225,"Right","Duke University","Saint Benedicts Preparatory School","","",NA,NA,NA,"12/28/11","2 years",2,"4/24/88",1988,25,"25y 0m 226d 18H 0M 0S","Brooklyn","New York","USA","Newark, New Jersey","Newark","New Jersey","42;42","Signed August 21, 2013 for an assumed minimum salary for 2 years.  2014-15 was not guaranteed.  2013-14 was not fully guaranteed.  Waived November 12, 2013.","poptip uni_square-color:#ffffff;background-color:#009acd;border-color:#551a8b;-New Orleans Hornets, 2012-2013-poptip uni_square-color:#ffffff;background-color:#00008b;border-color:#ffd700;-New Orleans Pelicans, 2014","http://www.basketball-reference.com/players/t/thomala01.html","12/7/13 15:54",-74.1723667,40.735657,-73.95,40.65
"46","gibsota01","Taj Jami Gibson","@TajGibson22","Brooklyn, New York","Power Forward","6'9",81,6,9,225,"Right","University of Southern California","Calvary Christian","Chicago Bulls","1st round 26th pick 26th overall",26,1,26,"10/29/09","4 years",4,"6/24/85",1985,28,"28y 0m 166d 0H 0M 0S","Brooklyn","New York","USA","San Fernando, California","San Fernando","California","22","Signed extension on October 31, 2012 for an assumed $33,000,000 plus incentives for 4 years starting in 2013-14.","poptip uni_square-color:#ffffff;background-color:#ff0000;border-color:#000000;-Chicago Bulls, 2010-2014","http://www.basketball-reference.com/players/g/gibsota01.html","12/7/13 15:54",-118.4389719,34.2819461,-73.95,40.65
"47","parketo01","William Anthony Parker","","Bruges, Belgium","Point Guard","6'2",74,6,2,180,"Right","","","San Antonio Spurs","1st round 28th pick 28th overall",28,1,28,"10/30/01","12 years",12,"5/17/82",1982,31,"31y 0m 204d 6H 0M 0S","Bruges","","Belgium","","","","9","Signed extension on October 30, 2010 for an assumed $50,000,000 for 4 years that begins in 2011-12.  2014-15 is partially guaranteed for an assumed $3,500,000 if he is waived before June 30, 2014, fully guaranteed after that.","poptip uni_square-color:#ffffff;background-color:#000000;border-color:#c0c0c0;-San Antonio Spurs, 2002-2014","http://www.basketball-reference.com/players/p/parketo01.html","12/7/13 15:54",NA,NA,3.2246995,51.209348
"48","scolalu01","Luis Alberto Scola","@LScola4","Buenos Aires, Argentina","Power Forward","6'9",81,6,9,245,"Right","","","San Antonio Spurs","2nd round 27th pick 55th overall",55,2,27,"10/30/07","6 years",6,"4/30/80",1980,33,"33y 0m 220d 18H 0M 0S","Buenos Aires","","Argentina","","","","4;14;4","Claimed off of amnesty waivers on July 15, 2012 for an assumed $13,525,513 for 3 years.","poptip uni_square-color:#ff0000;background-color:#ffffff;border-color:#ff0000;-Houston Rockets, 2008-2012-poptip uni_square-color:#ffffff;background-color:#800080;border-color:#ff4500;-Phoenix Suns, 2013-poptip uni_square-color:#ffffff;background-color:#000080;border-color:#ffd700;-Indiana Pacers, 2014","http://www.basketball-reference.com/players/s/scolalu01.html","12/7/13 15:54",NA,NA,-58.3815931,-34.6037232
"49","aldrico01","Cole David Aldrich","@colea45","Burnsville, Minnesota","Center","6'11",83,6,11,245,"Right","University of Kansas","Thomas Jefferson","New Orleans Hornets","1st round 11th pick 11th overall",11,1,11,"10/31/10","3 years",3,"10/31/88",1988,25,"25y 0m 36d 18H 0M 0S","Burnsville","Minnesota","USA","Bloomington, Minnesota","Bloomington","Minnesota","45;31;45;45","Signed September 23, 2013 for an assumed minimum salary for 1 year.  Contract is not guaranteed.","poptip uni_square-color:#ffffff;background-color:#009acd;border-color:#00008b;-Oklahoma City Thunder, 2011-2012-poptip uni_square-color:#ff0000;background-color:#ffffff;border-color:#ff0000;-Houston Rockets, 2013-poptip uni_square-color:#ffffff;background-color:#800080;border-color:#000000;-Sacramento Kings, 2013-poptip uni_square-color:#ffffff;background-color:#0000ff;border-color:#ff4500;-New York Knicks, 2014","http://www.basketball-reference.com/players/a/aldrico01.html","12/7/13 15:54",-93.2982799,44.840798,-93.2777226,44.7677424
"50","asikom01","Omer Faruk Asik","@AsikOmer","Bursa, Turkey","Center","7'0",84,7,0,255,"Right","","","Portland Trail Blazers","2nd round 6th pick 36th overall",36,2,6,"10/27/10","3 years",3,"7/4/86",1986,27,"27y 0m 156d 6H 0M 0S","Bursa","","Turkey","","","","3;3","Signed offer sheet on July 20, 2012 for an assumed $25,123,938 for 3 years.","poptip uni_square-color:#ffffff;background-color:#ff0000;border-color:#000000;-Chicago Bulls, 2011-2012-poptip uni_square-color:#ff0000;background-color:#ffffff;border-color:#ff0000;-Houston Rockets, 2013-2014","http://www.basketball-reference.com/players/a/asikom01.html","12/7/13 15:54",NA,NA,29.0634479,40.266864
"51","hendege02","Jerome McKinley Henderson Jr.","@GhJr09","Caldwell, New Jersey","Shooting Guard","6'5",77,6,5,215,"Right","Duke University","The Episcopal Academy","Charlotte Bobcats","1st round 12th pick 12th overall",12,1,12,"10/28/09","4 years",4,"12/9/87",1987,25,"25y 0m 363d 18H 0M 0S","Caldwell","New Jersey","USA","Newtown Square, Pennsylvania","Newtown Square","Pennsylvania","15;9","Signed July 30, 2013 for an assumed $18,000,000 for 3 years.  2015-16 is a Player Option.","poptip uni_square-color:#ffffff;background-color:#191970;border-color:#ff4500;-Charlotte Bobcats, 2010-2012-poptip uni_square-color:#ffffff;background-color:#000080;border-color:#add8e6;-Charlotte Bobcats, 2013-2014","http://www.basketball-reference.com/players/h/hendege02.html","12/7/13 15:54",-75.401028,39.9867772,-74.2765366,40.8398218
"52","thompja02","Jason Carlton Thompson","@jtthekid","Camden, New Jersey","Power Forward-Center","6'11",83,6,11,250,"Right","Rider University","Lenape","Sacramento Kings","1st round 12th pick 12th overall",12,1,12,"10/29/08","5 years",5,"7/21/86",1986,27,"27y 0m 139d 6H 0M 0S","Camden","New Jersey","USA","Medford, New Jersey","Medford","New Jersey","34","Signed July 12, 2012 for an assumed $30,187,500 for 5 years.  2016-17 is partially guaranteed for $2,650,000.","poptip uni_square-color:#ffffff;background-color:#800080;border-color:#000000;-Sacramento Kings, 2009-2014","http://www.basketball-reference.com/players/t/thompja02.html","12/7/13 15:54",-74.8236111,39.9008333,-75.1196199,39.9259463
"53","mulleby01","Byron James Mullens","@byron22mullens","Canal Winchester, Ohio","Power Forward-Center","7'0",84,7,0,275,"Right","Ohio State University","Canal Winchester","Dallas Mavericks","1st round 24th pick 24th overall",24,1,24,"12/28/09","4 years",4,"2/14/89",1989,24,"24y 0m 296d 0H 0M 0S","Canal Winchester","Ohio","USA","Canal Winchester, Ohio","Canal Winchester","Ohio","23;22;22;0","Signed July 22, 2013 for an assumed minimum salary for 2 years.  2014-15 is a Player Option.","poptip uni_square-color:#ffffff;background-color:#009acd;border-color:#00008b;-Oklahoma City Thunder, 2010-2011-poptip uni_square-color:#ffffff;background-color:#191970;border-color:#ff4500;-Charlotte Bobcats, 2012-poptip uni_square-color:#ffffff;background-color:#000080;border-color:#add8e6;-Charlotte Bobcats, 2013-poptip uni_square-color:#ffffff;background-color:#ff0000;border-color:#0000ff;-Los Angeles Clippers, 2014","http://www.basketball-reference.com/players/m/mulleby01.html","12/7/13 15:54",-82.8123646,39.8466556,-82.8123646,39.8466556
"54","millspa02","Patrick Sammie Mills","@Patty_Mills","Canberra, Australia","Point Guard","6'0",72,6,0,185,"Right","Saint Mary's College of California","Marist College Canberra","Portland Trail Blazers","2nd round 25th pick 55th overall",55,2,25,"1/4/10","4 years",4,"8/11/88",1988,25,"25y 0m 117d 18H 0M 0S","Canberra","","Australia","Canberra Australia, ","Canberra Australia","","8;8","Signed July 13, 2012 for an assumed $2,219,070 for 2 years.  Player Option for 2013-14 was picked up on June 24, 2013.","poptip uni_square-color:#ffffff;background-color:#000000;border-color:#ff0000;-Portland Trail Blazers, 2010-2011-poptip uni_square-color:#ffffff;background-color:#000000;border-color:#c0c0c0;-San Antonio Spurs, 2012-2014","http://www.basketball-reference.com/players/m/millspa02.html","12/7/13 15:54",149.1286843,-35.2819998,149.1286843,-35.2819998
"55","singlch01","Christopher Carl Singleton Jr.","@C_SING31","Canton, Georgia","Small Forward-Power Forward","6'8",80,6,8,230,"Right","Florida State University","Dunwoody","Washington Wizards","1st round 18th pick 18th overall",18,1,18,"12/26/11","2 years",2,"11/21/89",1989,24,"24y 0m 16d 0H 0M 0S","Canton","Georgia","USA","Dunwoody, Georgia","Dunwoody","Georgia","31","Signed December 9, 2011 .  Team Option for 2013-14 picked up on October 19, 2012.  Team Option for 2014-15 was not picked up.","poptip uni_square-color:#ffffff;background-color:#ff0000;border-color:#000080;-Washington Wizards, 2012-2014","http://www.basketball-reference.com/players/s/singlch01.html","12/7/13 15:54",-84.3346473,33.9462125,-84.4907621,34.2367621
